发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/8/4,9:00:59,2025,5:06,306.91,5,f337090e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,8:59:12,2025,3:19,199.34,5,f337090e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/4,7:10:16,2025,4:21,261.14,技不如人啊,58f1cf03...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,0:30:02,2025,7:35,455.86,我超，元！,7ebdd406...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/4,0:05:21,2025,5:08,308.18,5,d268d7f1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,21:55:24,2025,5:04,304.72,5,57c6a18e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,21:54:25,2025,3:19,199.73,5,57c6a18e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,19:44:01,2025,5:06,306.58,5,b9f4f8a3...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,16:06:00,2025,9:03,543.72,+-,f516562e...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/3,14:41:59,2025,5:05,305.23,5,82da681b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,14:05:57,2025,7:32,452.71,5,321f6e02...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,14:03:29,2025,5:04,304.46,5,321f6e02...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,12:30:25,2025,5:03,303.56,5,c524fc61...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/3,9:04:42,2025,6:57,417.36,、、、、、、、、、、、、名 ,14b4dcca...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/2,22:44:01,2025,3:12,192.89,5,b0149d0f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,21:35:01,2025,5:04,304.31,5,91fb3325...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,18:26:01,2025,3:18,198.53,5,711b6a42...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,18:19:21,2025,7:32,452.46,5,ebf6fef4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,15:14:01,2025,17:48,1068.02,蠢呐,fb07cdee...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/2,15:13:38,2025,17:24,1044.91,笑死了,fb07cdee...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/2,15:13:07,2025,16:54,1014.09,逆天,fb07cdee...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/2,12:55:51,2025,5:08,308.59,5,da498664...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,12:38:58,2025,13:23,803.09,赵盼儿吧，确实不祥,a87a8c99...,白色,#FFFFFF,顶部弹幕,正常,9
2025/8/2,12:35:38,2025,5:08,308.05,5,abdda1e6...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,12:32:24,2025,7:32,452.86,5,edbeb3c9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,12:31:07,2025,9:08,548.43,亮剑和尚,1bf9d5ae...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/2,12:29:36,2025,5:08,308.52,5,edbeb3c9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,11:49:45,2025,7:31,451.62,5,4ce8ac06...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/2,11:20:49,2025,8:12,492.83,哈哈哈哈哈大橘的,6e180264...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/2,2:17:52,2025,16:55,1015.54,元神启动,c05a35a0...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/1,22:53:10,2025,7:32,452.91,5,7d69ba33...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,22:43:34,2025,7:34,454,5,842ad9cb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,22:38:02,2025,5:05,305.86,5,842ad9cb...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,22:21:47,2025,5:05,305.88,5,7d69ba33...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,18:20:56,2025,17:17,1037.79,甄嬛：我就在这里听你逼逼。,df0bd50f...,白色,#FFFFFF,滚动弹幕,正常,13
2025/8/1,18:09:34,2025,6:12,372.45,演技爆炸，演技爆炸。,df0bd50f...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/1,18:03:16,2025,7:37,457.14,5,d0db8407...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,16:39:40,2025,4:35,275.09,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,8b7b690b...,白色,#FFFFFF,滚动弹幕,正常,25
2025/8/1,14:38:15,2025,7:34,454.81,5,6390d02f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,13:57:27,2025,5:07,307.52,5,23894777...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,12:05:31,2025,3:46,226.65,5,fd556cd7...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,11:15:49,2025,5:08,308.19,5,426c2398...,白色,#FFFFFF,滚动弹幕,正常,1
2025/8/1,11:13:59,2025,3:18,198.93,5,426c2398...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,23:39:40,2025,5:04,304.71,5,ffbd63f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,23:02:22,2025,3:19,200,5,b243aa23...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,22:08:18,2025,18:02,1082.46,绝杀,8470360f...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/31,19:39:32,2025,5:09,309.14,5,f2a2ea50...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,18:53:42,2025,7:38,458.88,5,7c2c3f83...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,16:43:29,2025,5:06,306.77,5,bd6b1b7b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,16:18:24,2025,15:53,953.11,不肯供出皇后，就把火烧到你家里人身上,e802e4f7...,白色,#FFFFFF,滚动弹幕,正常,18
2025/7/31,16:16:07,2025,8:36,516.21,老登,fc1df3ce...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/31,15:55:34,2025,7:33,453.29,5,9a4ed560...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,15:54:26,2025,5:08,308.15,5,9a4ed560...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,15:00:54,2025,3:12,192.74,5,7b61903...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,14:06:55,2025,5:04,304.7,5,6d11bd28...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,12:49:43,2025,3:19,199.22,5,c1f97cb4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,10:59:52,2025,15:47,947.38,贡了皇后也没证据,f3db31b9...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/31,7:52:24,2025,7:34,454.92,5,98038aa0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/31,7:49:41,2025,3:12,192.17,5,98038aa0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,23:01:38,2025,5:07,307.73,5,93ba99e5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,22:59:58,2025,3:13,193.16,5,93ba99e5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,22:55:33,2025,7:33,453.85,5,83f039a8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,20:30:57,2025,18:10,1090.12,那把白矾拿出来看看,259276b7...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/30,19:53:47,2025,16:33,993.5,牛魔王同款鼻子,e06c3807...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/30,19:53:13,2025,16:17,977.76,樣貌啊白吃,e06c3807...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/30,18:56:25,2025,18:54,1134.03,得了吧，皇帝谁也不爱光爱自己，也就华妃那个傻大姐被算计成那样还恋爱脑他觉得喜欢,518d5332...,白色,#FFFFFF,滚动弹幕,正常,39
2025/7/30,18:47:25,2025,7:32,452.14,5,3d620a8d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,18:36:09,2025,7:34,454.91,5,6b60aa2b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,18:24:09,2025,6:45,405.55,释XX：阿弥陀佛,b828839c...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/30,18:19:48,2025,3:41,221.01,嗨135小伙伴,ea79cea1...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/30,15:51:48,2025,3:19,199.73,5,a99930f8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,15:50:48,2025,0:48,48.84,好棒,9d2a76a9...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/30,14:15:14,2025,7:34,454.52,5,cd1677f7...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,10:30:47,2025,7:34,454.09,5,257762d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,10:27:27,2025,3:12,192.76,5,257762d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,0:38:36,2025,7:32,452.73,5,c8f88980...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/30,0:33:52,2025,3:11,191.95,5,c8f88980...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,22:47:16,2025,5:09,309.03,5,cb121244...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,22:31:45,2025,5:09,309.85,5,5f84bd34...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,21:40:51,2025,3:13,193.06,5,cb121244...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,21:19:43,2025,7:34,454.92,5,59b45e57...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,21:16:59,2025,5:01,301.8,5,59b45e57...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,20:17:10,2025,7:31,451.86,5,4aae328f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,19:59:52,2025,9:39,579.46,有人说莫言就是李金桂,6a5a3814...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/29,19:33:19,2025,7:31,451.65,5,3e17594f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,19:27:36,2025,3:12,192.34,5,3e17594f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,19:27:00,2025,7:31,451.85,5,6aa4d5cd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,19:21:05,2025,7:40,460.05,5,794d5744...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,18:23:21,2025,16:19,979.89,脑子比不上啊,cae68380...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/29,12:48:54,2025,7:34,454.96,5,3ebd96dc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,12:48:49,2025,17:12,1032.08,不要装了美眉,413134f4...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/29,12:44:38,2025,3:18,198.95,5,3ebd96dc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,11:35:49,2025,7:21,441.41,玉娆台词太差,fe9654b7...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/29,11:34:20,2025,7:13,433.06,这个玉娆，台词真是糟糕,fe9654b7...,其他颜色,#FFFF00,滚动弹幕,正常,11
2025/7/29,11:18:09,2025,4:30,270.56,不中用了,41dbb84...,白色,#FFFFFF,顶部弹幕,正常,4
2025/7/29,10:49:17,2025,3:12,192.83,5,a87aa303...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,0:33:02,2025,7:36,456.1,5,8e5f8901...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/29,0:14:53,2025,5:01,301.92,5,8e5f8901...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,23:54:58,2025,3:12,192.47,5,60a29685...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,18:45:40,2025,5:09,309.13,5,a75d8337...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,18:31:02,2025,10:25,625.65,甘露寺香火很旺，神职人员很有钱,affd8bd2...,白色,#FFFFFF,滚动弹幕,正常,15
2025/7/28,18:27:44,2025,7:35,455.11,这个老登眼神演得太精准了,affd8bd2...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/28,16:51:56,2025,16:44,1004.85,又来这套!,159d4482...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/28,16:50:27,2025,15:52,952.34,昨天刚吃了瓜尔佳氏涮羊肉,159d4482...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/28,13:46:11,2025,16:26,986.76,剧情需要的台词你又来上升到演员是吧前面的大实话间或,b28577e8...,白色,#FFFFFF,滚动弹幕,正常,25
2025/7/28,13:34:48,2025,10:27,627.26,感觉莫言是李金桂,1d70924e...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/28,12:26:55,2025,3:12,192.31,5,22f12208...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,12:15:04,2025,7:33,453.22,5,26723922...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,12:12:10,2025,7:32,452.47,5,df6f4698...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,12:09:47,2025,3:12,192.64,5,df6f4698...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,11:20:16,2025,7:39,459.87,5,3ca95ce8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,11:17:30,2025,3:13,193.09,5,3ca95ce8...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/28,10:10:53,2025,3:13,193.01,5,17abd011...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/27,22:33:05,2025,4:44,284.66,哈哈哈哈哈哈哈哈哈哈哈哈,741621fe...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/27,22:26:17,2025,3:19,199.72,5,423e9fba...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/27,21:34:30,2025,5:31,331.2,太好看了甄嬛,51624954...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/27,13:52:49,2025,5:09,309.3,5,80f1b279...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/27,2:11:05,2025,5:08,308.07,5,92008d79...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/27,0:04:13,2025,5:09,309.94,5,ed9bf34c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/27,0:02:16,2025,3:13,193.12,5,ed9bf34c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/26,18:23:53,2025,5:07,307.71,5,4401b1c6...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/26,17:34:40,2025,15:14,914.5,这里应该威胁，你瓜尔佳氏上下的人命要不要全在你,b9a092ff...,白色,#FFFFFF,滚动弹幕,正常,23
2025/7/25,22:37:39,2025,3:19,199.48,5,d2056741...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,22:20:59,2025,3:19,199.74,5,30043e42...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,21:03:30,2025,10:39,639.91,燕窝那玩意不是一种燕子的口水吗，难道口水也属荤了？,e553934f...,白色,#FFFFFF,滚动弹幕,正常,25
2025/7/25,20:38:35,2025,5:07,307.98,5,297d9f6f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,19:41:09,2025,5:02,302.13,5,d591b3e9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,16:05:31,2025,16:45,1005.11,又来了,f98d7da8...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/25,14:03:00,2025,7:31,451.6,5,3670328...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,13:23:04,2025,16:56,1016.7,被大白眼笑晕,b53535e...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/25,12:31:55,2025,7:37,457.36,5,c261754...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,12:25:27,2025,3:12,192.71,5,c261754...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,9:47:29,2025,7:37,457.44,5,cf5d4155...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,7:37:40,2025,7:32,452.65,我超 元,85d297cd...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/25,2:00:04,2025,18:15,1095.18,炸油条哈哈哈哈哈哈哈哈哈,d69ed6b2...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/25,1:53:23,2025,3:19,199.98,5,d9d49d6a...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/25,0:01:24,2025,5:08,308.16,5,595c56de...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,23:15:22,2025,7:37,457.43,5,52e36e7d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,21:22:00,2025,7:33,453.42,5,c69a4a20...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,21:19:09,2025,5:02,302.4,5,c69a4a20...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,21:17:18,2025,3:12,192.97,5,c69a4a20...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,20:56:13,2025,7:32,452.46,5,678d54a0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,20:08:21,2025,7:33,453.47,5,fc14bbd7...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,19:50:44,2025,5:12,312.34,5是什么意思,dca0f2ca...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/24,19:02:44,2025,5:09,309.98,5,5e7f24ee...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,15:28:13,2025,3:19,199.05,5,1a112492...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,14:23:23,2025,16:44,1004.04,Queen card im hot,93cec276...,白色,#FFFFFF,滚动弹幕,正常,17
2025/7/24,13:21:17,2025,17:15,1035.88,我要笑死了,eb09a555...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/24,13:08:56,2025,5:23,323.3,好美。。,eb09a555...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/24,11:54:46,2025,5:01,301.92,5,dec992ea...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/24,8:43:24,2025,5:09,309.48,5,3a858c14...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/23,22:59:38,2025,7:36,456.38,5,54f1144e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/23,21:40:30,2025,5:07,307.75,5,9507521...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/23,20:50:44,2025,3:13,193.08,5,a1a87bd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/23,19:43:01,2025,2:50,170.47,空耳：皇上您贱啊（doge）,33309d50...,白色,#FFFFFF,滚动弹幕,正常,14
2025/7/23,19:35:27,2025,16:55,1015.17,尬尬的,78bbe30d...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/23,12:45:18,2025,9:05,545.06,甄嬛她妈最像,81fd9ce...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/23,12:44:48,2025,16:20,980.69,脑瓜,e750d429...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/23,12:39:19,2025,7:32,452.35,5,d19ec2b5...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/23,12:39:05,2025,10:42,642.15,别太性缘脑，这俩不可能是一对,e750d429...,白色,#FFFFFF,滚动弹幕,正常,14
2025/7/23,11:22:02,2025,7:34,454.17,5,291d6adc...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/23,10:29:25,2025,7:37,457.61,大橘：小叶子好美好飒，怎么还有个更美更像纯元的,61ba0776...,白色,#FFFFFF,滚动弹幕,正常,23
2025/7/22,23:06:27,2025,7:43,463.67,5,d1c94b57...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,23:06:11,2025,7:29,449.41,#,d1c94b57...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,23:03:34,2025,4:53,293.41,5,d1c94b57...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,22:38:44,2025,3:19,199.3,5,250356c3...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,20:49:29,2025,3:19,199.68,5,b962572f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,20:36:31,2025,3:19,199.87,5,7c6e8be9...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,19:28:30,2025,1:16,76.57,我就觉得有点怪,35fb54e8...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/22,18:55:18,2025,5:09,309.64,5,8ec8f241...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,14:27:33,2025,5:08,308.66,5,dfbc6323...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,14:25:28,2025,3:13,193,5,dfbc6323...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,12:49:58,2025,10:52,652.66,、,2d16ebcf...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,12:45:59,2025,3:13,193.04,5,e97a6da...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,12:40:20,2025,7:33,453.14,5,a75cf0fd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,10:40:42,2025,7:32,452.54,5,f743de37...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,10:34:59,2025,5:08,308.11,5,f743de37...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,9:33:50,2025,3:13,193.01,5,72bbf3b4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,9:05:41,2025,3:18,198.5,5,ae32cc0d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/22,8:34:06,2025,3:12,192.97,5,d08a975b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,23:32:47,2025,2:52,172.31,学习学习,d9a6efb...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/21,23:32:24,2025,2:39,159.67, 谢谢,d9a6efb...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/21,23:03:14,2025,5:09,309.73,5,8afef4ea...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,23:00:11,2025,3:13,193.02,5,8afef4ea...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,22:28:40,2025,7:35,455.48,5,2464b1df...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,22:25:48,2025,5:07,307.55,5,2464b1df...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,19:55:30,2025,7:36,456.36,5,2393655d...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,17:58:39,2025,7:36,456.86,5,66e8cdd0...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,14:19:42,2025,9:04,544.11,总结：小头开始控制大头,8aa5f51a...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/21,5:08:11,2025,9:20,560.24,铁T救火,4111aeea...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/21,5:07:38,2025,8:52,532.84,哈哈哈哈哈都这个时候了还想着睡女人,4111aeea...,白色,#FFFFFF,滚动弹幕,正常,17
2025/7/21,5:04:54,2025,6:25,385.91,就是要给皇上扶正绿帽,4111aeea...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/21,2:35:42,2025,7:38,458.87,5,147dda9b...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/21,0:28:19,2025,3:13,193.09,5,3956f6c1...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,23:41:29,2025,5:39,339.66,嬛嬛绝世荣光,da7f1b4c...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/20,22:44:17,2025,5:08,308.28,5,c94b1346...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,17:01:50,2025,3:13,193.16,5,548eb859...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,14:17:41,2025,17:51,1071.31,啊??,e4f91ffa...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/20,14:15:17,2025,3:13,193.05,5,c115689c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,13:28:05,2025,3:12,192.77,5,c154be5f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,12:21:06,2025,3:12,192.82,5,60497820...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,10:19:42,2025,5:08,308.07,5,e07c9b00...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,10:18:09,2025,3:36,216.77,5,e07c9b00...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,10:18:00,2025,3:31,211.38,5,e07c9b00...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,10:17:53,2025,3:28,208.68,5,e07c9b00...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/20,4:21:27,2025,3:19,199.97,5,3c17947e...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,23:48:04,2025,3:18,198.35,5,3174f442...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,21:15:03,2025,7:35,455.66,5,5af19102...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,21:00:26,2025,16:32,992.1,全族无后而终,7558645e...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/19,18:38:55,2025,7:35,455.04,5,6b2f12cd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,18:34:33,2025,3:12,192.43,5,6b2f12cd...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,13:08:45,2025,18:57,1137.75,皇上根本不想处置，但是皇后太蠢逼到绝处了只能敷衍一下,3f1c8c6...,白色,#FFFFFF,滚动弹幕,正常,26
2025/7/19,11:40:40,2025,7:33,453.31,5,21cd854c...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,2:32:53,2025,10:37,637.88,因为燕窝属荤,900f49da...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/19,1:36:02,2025,5:09,309.51,5,2467bb7f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,1:33:52,2025,3:12,192.59,5,2467bb7f...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,1:03:09,2025,3:18,198.74,5,3876df51...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/19,0:55:46,2025,5:08,308.8,5,eacd8761...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/18,23:50:42,2025,3:00,180.65,这叫学以致用，不茶多少遍都不够亖,6a1e1601...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/18,23:38:20,2025,10:42,642.32,果子狸好大,b884d392...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/18,20:35:23,2025,3:11,191.85,5,d49578c4...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/18,19:34:48,2025,10:36,636.07,常有果子狸出没亲人,e8e2741a...,白色,#FFFFFF,顶部弹幕,正常,9
2025/7/18,19:33:51,2025,10:22,622.43,笑死了，想起大如传连吃三两燕窝都要唧唧歪歪的,e8e2741a...,白色,#FFFFFF,滚动弹幕,正常,22
2025/7/18,19:31:47,2025,8:56,536.77,“哎呦妈呀，这妹子水灵”,e8e2741a...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/18,19:31:07,2025,8:35,515.46,老登,e8e2741a...,白色,#FFFFFF,滚动弹幕,正常,2
2025/7/18,17:45:29,2025,3:12,192.95,5,51a08903...,白色,#FFFFFF,滚动弹幕,正常,1
2025/7/18,15:00:04,2025,7:36,456.55,5,57c6a18e...,白色,#FFFFFF,滚动弹幕,正常,1
